time,crd,vel,ekin,epot,etotal,coff_0,coff_1,prob,random,state
222.000,-1.78182841,0.01448025,0.20967774,-0.00941112,0.20026662,0.99989311,0.00010689,0.00000000,0.10671085,0
223.000,-1.76734838,0.01447979,0.20966445,-0.00939754,0.20026691,0.99988125,0.00011875,0.00000000,0.66479853,0
224.000,-1.75286882,0.01447933,0.20965087,-0.00938366,0.20026721,0.99986818,0.00013182,0.00000000,0.58133446,0
225.000,-1.73838973,0.01447885,0.20963699,-0.00936948,0.20026751,0.99985378,0.00014622,0.00000000,0.52919315,0
226.000,-1.72391113,0.01447836,0.20962281,-0.00935499,0.20026782,0.99983794,0.00016206,0.00000000,0.54351215,0
227.000,-1.70943302,0.01447786,0.20960832,-0.00934019,0.20026813,0.99982052,0.00017948,0.00000000,0.88528865,0
228.000,-1.69495542,0.01447735,0.20959352,-0.00932508,0.20026844,0.99980138,0.00019862,0.00000000,0.99622171,0
229.000,-1.68047833,0.01447682,0.20957841,-0.00930964,0.20026876,0.99978037,0.00021963,0.00000000,0.68756128,0
230.000,-1.66600177,0.01447629,0.20956297,-0.00929388,0.20026909,0.99975733,0.00024267,0.00000000,0.41809201,0
231.000,-1.65152575,0.01447575,0.20954721,-0.00927778,0.20026942,0.99973207,0.00026793,0.00000000,0.73043454,0
232.000,-1.63705028,0.01447519,0.20953111,-0.00926135,0.20026976,0.99970442,0.00029558,0.00000000,0.48427722,0
233.000,-1.62257537,0.01447462,0.20951468,-0.00924458,0.20027010,0.99967416,0.00032584,0.00000000,0.51576272,0
234.000,-1.60810104,0.01447404,0.20949791,-0.00922747,0.20027044,0.99964108,0.00035892,0.00000000,0.62049677,0
235.000,-1.59362729,0.01447345,0.20948079,-0.00921000,0.20027079,0.99960494,0.00039506,0.00000000,0.95006253,0
236.000,-1.57915413,0.01447285,0.20946332,-0.00919218,0.20027115,0.99956550,0.00043450,0.00000000,0.90488680,0
237.000,-1.56468159,0.01447223,0.20944550,-0.00917400,0.20027150,0.99952249,0.00047751,0.00000000,0.55451030,0
238.000,-1.55020967,0.01447160,0.20942732,-0.00915546,0.20027187,0.99947561,0.00052439,0.00000000,0.71044555,0
239.000,-1.53573838,0.01447096,0.20940878,-0.00913655,0.20027223,0.99942457,0.00057543,0.00000000,0.62305803,0
240.000,-1.52126774,0.01447031,0.20938987,-0.00911727,0.20027260,0.99936904,0.00063096,0.00000000,0.16132518,0
241.000,-1.50679776,0.01446964,0.20937059,-0.00909761,0.20027298,0.99930867,0.00069133,0.00000000,0.48668576,0
242.000,-1.49232845,0.01446896,0.20935093,-0.00907758,0.20027336,0.99924309,0.00075691,0.00000000,0.38375408,0
243.000,-1.47785983,0.01446827,0.20933090,-0.00905716,0.20027374,0.99917192,0.00082808,0.00000000,0.25622606,0
244.000,-1.46339191,0.01446757,0.20931049,-0.00903636,0.20027412,0.99909473,0.00090527,0.00000000,0.96170903,0
245.000,-1.44892470,0.01446685,0.20928969,-0.00901518,0.20027451,0.99901109,0.00098891,0.00000000,0.10448992,0
246.000,-1.43445821,0.01446612,0.20926850,-0.00899360,0.20027490,0.99892052,0.00107948,0.00000000,0.22754688,0
247.000,-1.41999247,0.01446537,0.20924692,-0.00897163,0.20027529,0.99882254,0.00117746,0.00000000,0.72710437,0
248.000,-1.40552747,0.01446461,0.20922495,-0.00894926,0.20027569,0.99871661,0.00128339,0.00000000,0.60365231,0
249.000,-1.39106325,0.01446384,0.20920258,-0.00892650,0.20027609,0.99860218,0.00139782,0.00000000,0.68785798,0
250.000,-1.37659980,0.01446305,0.20917982,-0.00890333,0.20027649,0.99847868,0.00152132,0.00000000,0.14598503,0
251.000,-1.36213715,0.01446225,0.20915665,-0.00887976,0.20027689,0.99834548,0.00165452,0.00000000,0.30787998,0
252.000,-1.34767530,0.01446143,0.20913309,-0.00885579,0.20027729,0.99820193,0.00179807,0.00000000,0.63836925,0
253.000,-1.33321428,0.01446061,0.20910912,-0.00883142,0.20027770,0.99804736,0.00195264,0.00000000,0.65407689,0
254.000,-1.31875409,0.01445976,0.20908474,-0.00880664,0.20027810,0.99788105,0.00211895,0.00000000,0.47420708,0
255.000,-1.30429475,0.01445891,0.20905996,-0.00878145,0.20027851,0.99770224,0.00229776,0.00000000,0.38077499,0
256.000,-1.28983628,0.01445803,0.20903477,-0.00875585,0.20027892,0.99751015,0.00248985,0.00000000,0.11948610,0
257.000,-1.27537868,0.01445715,0.20900918,-0.00872985,0.20027932,0.99730394,0.00269606,0.00000000,0.81051807,0
258.000,-1.26092198,0.01445625,0.20898317,-0.00870344,0.20027973,0.99708277,0.00291723,0.00000000,0.10760771,0
259.000,-1.24646618,0.01445534,0.20895676,-0.00867662,0.20028014,0.99684571,0.00315429,0.00000000,0.42478011,0
260.000,-1.23201131,0.01445441,0.20892994,-0.00864939,0.20028055,0.99659182,0.00340818,0.00000000,0.33178807,0
261.000,-1.21755736,0.01445347,0.20890271,-0.00862175,0.20028096,0.99632013,0.00367987,0.00000000,0.85860794,0
262.000,-1.20310437,0.01445251,0.20887507,-0.00859371,0.20028137,0.99602960,0.00397040,0.00000000,0.94373336,0
263.000,-1.18865234,0.01445154,0.20884703,-0.00856525,0.20028177,0.99571917,0.00428083,0.00000000,0.51726232,0
264.000,-1.17420129,0.01445056,0.20881857,-0.00853639,0.20028218,0.99538772,0.00461228,0.00000000,0.71080152,0
265.000,-1.15975123,0.01444956,0.20878971,-0.00850713,0.20028259,0.99503410,0.00496590,0.00000000,0.09083294,0
266.000,-1.14530218,0.01444854,0.20876045,-0.00847745,0.20028299,0.99465712,0.00534288,0.00000000,0.09610701,0
267.000,-1.13085414,0.01444752,0.20873078,-0.00844738,0.20028340,0.99425552,0.00574448,0.00000000,0.07899782,0
268.000,-1.11640714,0.01444648,0.20870070,-0.00841690,0.20028380,0.99382804,0.00617196,0.00000000,0.35810122,0
269.000,-1.10196119,0.01444542,0.20867022,-0.00838602,0.20028420,0.99337333,0.00662667,0.00000000,0.48444060,0
270.000,-1.08751630,0.01444435,0.20863934,-0.00835473,0.20028461,0.99289002,0.00710998,0.00000000,0.24050168,0
271.000,-1.07307248,0.01444327,0.20860805,-0.00832304,0.20028501,0.99237670,0.00762330,0.00000000,0.39435982,0
272.000,-1.05862976,0.01444217,0.20857636,-0.00829095,0.20028541,0.99183189,0.00816811,0.00000000,0.83367053,0
273.000,-1.04418813,0.01444106,0.20854427,-0.00825846,0.20028581,0.99125410,0.00874590,0.00000000,0.20531148,0
274.000,-1.02974763,0.01443994,0.20851178,-0.00822557,0.20028621,0.99064176,0.00935824,0.00000000,0.49906168,0
275.000,-1.01530826,0.01443880,0.20847889,-0.00819228,0.20028661,0.98999328,0.01000672,0.00000000,0.22655269,0
276.000,-1.00087004,0.01443765,0.20844560,-0.00815858,0.20028702,0.98930701,0.01069299,0.00000000,0.51655620,0
277.000,-0.98643297,0.01443648,0.20841190,-0.00812448,0.20028742,0.98858127,0.01141873,0.00000000,0.67386096,0
278.000,-0.97199708,0.01443530,0.20837780,-0.00808998,0.20028782,0.98781431,0.01218569,0.00000000,0.45288548,0
279.000,-0.95756238,0.01443410,0.20834330,-0.00805507,0.20028823,0.98700437,0.01299563,0.00000000,0.85090164,0
280.000,-0.94312888,0.01443289,0.20830839,-0.00801975,0.20028864,0.98614960,0.01385040,0.00000000,0.77300793,0
281.000,-0.92869659,0.01443167,0.20827307,-0.00798402,0.20028905,0.98524815,0.01475185,0.00000000,0.19588819,0
282.000,-0.91426554,0.01443043,0.20823734,-0.00794788,0.20028946,0.98429809,0.01570191,0.00000000,0.01215326,0
283.000,-0.89983573,0.01442918,0.20820120,-0.00791132,0.20028988,0.98329745,0.01670255,0.00000000,0.45269124,0
284.000,-0.88540718,0.01442791,0.20816464,-0.00787434,0.20029030,0.98224422,0.01775578,0.00000000,0.76990728,0
285.000,-0.87097990,0.01442663,0.20812765,-0.00783692,0.20029073,0.98113633,0.01886367,0.00000000,0.34374680,0
286.000,-0.85655392,0.01442533,0.20809024,-0.00779907,0.20029117,0.97997166,0.02002834,0.00000000,0.82093678,0
287.000,-0.84212924,0.01442402,0.20805239,-0.00776079,0.20029161,0.97874804,0.02125196,0.00000000,0.74175079,0
288.000,-0.82770588,0.01442269,0.20801410,-0.00772205,0.20029206,0.97746323,0.02253677,0.00000000,0.14840196,0
289.000,-0.81328385,0.01442135,0.20797536,-0.00768285,0.20029251,0.97611494,0.02388506,0.00000000,0.96166015,0
290.000,-0.79886317,0.01441999,0.20793617,-0.00764319,0.20029298,0.97470081,0.02529919,0.00000000,0.44486368,0
291.000,-0.78444387,0.01441862,0.20789650,-0.00760305,0.20029346,0.97321842,0.02678158,0.00000000,0.66923965,0
292.000,-0.77002594,0.01441722,0.20785636,-0.00756242,0.20029394,0.97166526,0.02833474,0.00000000,0.67657983,0
293.000,-0.75560942,0.01441582,0.20781573,-0.00752129,0.20029444,0.97003875,0.02996125,0.00000000,0.68512680,0
294.000,-0.74119431,0.01441439,0.20777460,-0.00747965,0.20029495,0.96833621,0.03166379,0.00000000,0.75533172,0
295.000,-0.72678064,0.01441294,0.20773296,-0.00743748,0.20029548,0.96655488,0.03344512,0.00000000,0.16504201,0
296.000,-0.71236842,0.01441148,0.20769079,-0.00739477,0.20029602,0.96469188,0.03530812,0.00000000,0.20047044,0
297.000,-0.69795768,0.01441000,0.20764808,-0.00735151,0.20029657,0.96274422,0.03725578,0.00000000,0.48667700,0
298.000,-0.68354842,0.01440850,0.20760481,-0.00730767,0.20029714,0.96070878,0.03929122,0.00000000,0.90348309,0
299.000,-0.66914068,0.01440698,0.20756098,-0.00726325,0.20029773,0.95858227,0.04141773,0.00000000,0.39081939,0
300.000,-0.65473447,0.01440543,0.20751655,-0.00721822,0.20029833,0.95636128,0.04363872,0.00000000,0.16191827,0
301.000,-0.64032981,0.01440387,0.20747153,-0.00717258,0.20029895,0.95404221,0.04595779,0.00000000,0.23477950,0
302.000,-0.62592673,0.01440229,0.20742588,-0.00712630,0.20029958,0.95162125,0.04837875,0.00000000,0.27492753,0
303.000,-0.61152524,0.01440068,0.20737960,-0.00707937,0.20030023,0.94909439,0.05090561,0.00000000,0.35561204,0
304.000,-0.59712537,0.01439905,0.20733266,-0.00703176,0.20030090,0.94645736,0.05354264,0.00000000,0.86859082,0
305.000,-0.58272714,0.01439740,0.20728506,-0.00698347,0.20030159,0.94370565,0.05629435,0.00000000,0.55572171,0
306.000,-0.56833057,0.01439572,0.20723677,-0.00693448,0.20030229,0.94083442,0.05916558,0.00000000,0.71420159,0
307.000,-0.55393569,0.01439402,0.20718778,-0.00688478,0.20030300,0.93783854,0.06216146,0.00000000,0.29814129,0
308.000,-0.53954253,0.01439229,0.20713807,-0.00683435,0.20030373,0.93471248,0.06528752,0.00000000,0.92027500,0
309.000,-0.52515111,0.01439054,0.20708764,-0.00678318,0.20030446,0.93145035,0.06854965,0.00000000,0.49963860,0
310.000,-0.51076145,0.01438876,0.20703647,-0.00673126,0.20030521,0.92804577,0.07195423,0.00000000,0.28842867,0
311.000,-0.49637359,0.01438696,0.20698455,-0.00667858,0.20030597,0.92449193,0.07550807,0.00000000,0.33965574,0
312.000,-0.48198754,0.01438513,0.20693187,-0.00662515,0.20030672,0.92078144,0.07921856,0.00000000,0.53648809,0
313.000,-0.46760333,0.01438327,0.20687844,-0.00657096,0.20030748,0.91690635,0.08309365,0.00000000,0.78049923,0
314.000,-0.45322100,0.01438139,0.20682425,-0.00651601,0.20030824,0.91285807,0.08714193,0.00000000,0.21945462,0
315.000,-0.43884056,0.01437948,0.20676930,-0.00646032,0.20030898,0.90862728,0.09137272,0.00000000,0.98758751,0
316.000,-0.42446205,0.01437754,0.20671361,-0.00640389,0.20030972,0.90420394,0.09579606,0.00000000,0.65442925,0
317.000,-0.41008549,0.01437558,0.20665719,-0.00634676,0.20031043,0.89957714,0.10042286,0.00000000,0.40436755,0
318.000,-0.39571090,0.01437359,0.20660006,-0.00628894,0.20031112,0.89473508,0.10526492,0.00000000,0.84079340,0
319.000,-0.38133831,0.01437158,0.20654224,-0.00623048,0.20031177,0.88966498,0.11033502,0.00000000,0.08053351,0
320.000,-0.36696774,0.01436954,0.20648378,-0.00617141,0.20031237,0.88435303,0.11564697,0.00000000,0.32420861,0
321.000,-0.35259922,0.01436749,0.20642472,-0.00611180,0.20031292,0.87878425,0.12121575,0.00000000,0.49075695,0
322.000,-0.33823276,0.01436541,0.20636511,-0.00605171,0.20031341,0.87294249,0.12705751,0.00000000,0.27598945,0
323.000,-0.32386839,0.01436332,0.20630503,-0.00599121,0.20031381,0.86681029,0.13318971,0.00000000,0.19665972,0
324.000,-0.30950612,0.01436122,0.20624454,-0.00593042,0.20031412,0.86036886,0.13963114,0.00000000,0.09553392,0
325.000,-0.29514596,0.01435910,0.20618376,-0.00586943,0.20031433,0.85359800,0.14640200,0.00000000,0.55936050,0
326.000,-0.28078792,0.01394654,0.19450604,0.00580837,0.20031441,0.84647604,0.15352396,0.00877172,0.00579615,1
327.000,-0.26643201,0.01394654,0.19450604,0.00574912,0.20025516,0.83897982,0.16102018,0.00000000,0.34376360,1
328.000,-0.25248440,0.01394867,0.19456528,0.00569008,0.20025536,0.83131318,0.16868682,0.00000000,0.67036574,1
329.000,-0.23853467,0.01395078,0.19462430,0.00563143,0.20025573,0.82324614,0.17675386,0.00000000,0.02884262,1
330.000,-0.22458284,0.01395288,0.19468294,0.00557337,0.20025630,0.81475216,0.18524784,0.00000000,0.44278021,1
331.000,-0.21062891,0.01395496,0.19474098,0.00551612,0.20025710,0.80580469,0.19419531,0.00000000,0.12419244,1
332.000,-0.19667291,0.01395701,0.19479821,0.00545994,0.20025814,0.79637624,0.20362376,0.00000000,0.82255627,1
333.000,-0.18271488,0.01395902,0.19485437,0.00540510,0.20025946,0.78643865,0.21356135,0.00000000,0.92087814,1
334.000,-0.16875486,0.01396099,0.19490918,0.00535192,0.20026110,0.77596339,0.22403661,0.00000000,0.74513792,1
335.000,-0.15479291,0.01396289,0.19496233,0.00530074,0.20026307,0.76492210,0.23507790,0.00000000,0.36145416,1
336.000,-0.14082908,0.01396472,0.19501347,0.00525194,0.20026542,0.75328718,0.24671282,0.00000000,0.66609985,1
337.000,-0.12686346,0.01396647,0.19506224,0.00520594,0.20026818,0.74103249,0.25896751,0.00000000,0.71441997,1
338.000,-0.11289615,0.01396811,0.19510820,0.00516319,0.20027139,0.72813437,0.27186563,0.00000000,0.70432746,1
339.000,-0.09892724,0.01396964,0.19515092,0.00512417,0.20027508,0.71457263,0.28542737,0.00000000,0.16953174,1
340.000,-0.08495686,0.01397104,0.19518989,0.00508940,0.20027930,0.70033191,0.29966809,0.00000000,0.31495122,1
341.000,-0.07098516,0.01397228,0.19522461,0.00505946,0.20028407,0.68540305,0.31459695,0.00000000,0.78029993,1
342.000,-0.05701230,0.01397335,0.19525451,0.00503491,0.20028942,0.66978468,0.33021532,0.00000000,0.35592724,1
343.000,-0.04303846,0.01397423,0.19527900,0.00501640,0.20029540,0.65348482,0.34651518,0.00000000,0.38122538,1
344.000,-0.02906385,0.01397489,0.19529746,0.00500455,0.20030201,0.63652255,0.36347745,0.00000000,0.92796389,1
345.000,-0.01508869,0.01397531,0.19530925,0.00500003,0.20030928,0.61892950,0.38107050,0.00000000,0.11002082,1
346.000,-0.00111323,0.01397547,0.19531372,0.00500332,0.20031704,0.60075111,0.39924889,0.00000000,0.52483403,1
347.000,0.01286225,0.01397535,0.19531048,0.00501405,0.20032453,0.58204752,0.41795248,0.00000000,0.55402230,1
348.000,0.02683747,0.01397497,0.19529981,0.00503155,0.20033135,0.56366765,0.43633235,0.00000000,0.75903980,1
349.000,0.04081219,0.01397435,0.19528237,0.00505517,0.20033753,0.54575568,0.45424432,0.00000000,0.19079443,1
350.000,0.05478617,0.01397350,0.19525879,0.00508429,0.20034309,0.52837548,0.47162452,0.00000000,0.43552186,1
351.000,0.06875920,0.01397246,0.19522972,0.00511833,0.20034805,0.51157718,0.48842282,0.00000000,0.75987505,1
352.000,0.08273109,0.01397125,0.19519573,0.00515671,0.20035244,0.49539783,0.50460217,0.00000000,0.98217913,1
353.000,0.09670169,0.01396987,0.19515740,0.00519890,0.20035630,0.47986252,0.52013748,0.00000000,0.76533171,1
354.000,0.11067084,0.01396837,0.19511524,0.00524442,0.20035966,0.46498569,0.53501431,0.00000000,0.04613626,1
355.000,0.12463842,0.01396674,0.19506977,0.00529280,0.20036256,0.45077253,0.54922747,0.00000000,0.99859818,1
356.000,0.13860432,0.01396501,0.19502142,0.00534362,0.20036504,0.43722049,0.56277951,0.00000000,0.81238834,1
357.000,0.15256844,0.01396319,0.19497063,0.00539651,0.20036713,0.42432067,0.57567933,0.00000000,0.55768119,1
358.000,0.16653070,0.01396130,0.19491777,0.00545110,0.20036887,0.41205912,0.58794088,0.00000000,0.22304133,1
359.000,0.18049103,0.01395934,0.19486320,0.00550709,0.20037029,0.40041805,0.59958195,0.00000000,0.88195366,1
360.000,0.19444938,0.01395734,0.19480724,0.00556419,0.20037142,0.38937685,0.61062315,0.00000000,0.63537595,1
361.000,0.20840570,0.01395529,0.19475016,0.00562213,0.20037230,0.37891296,0.62108704,0.00000000,0.96254443,1
362.000,0.22235996,0.01395322,0.19469224,0.00568070,0.20037294,0.36900263,0.63099737,0.00000000,0.82767103,1
363.000,0.23631213,0.01395112,0.19463368,0.00573969,0.20037338,0.35962151,0.64037849,0.00000000,0.86898912,1
364.000,0.25026220,0.01394900,0.19457471,0.00579892,0.20037363,0.35074513,0.64925487,0.00000000,0.73098154,1
365.000,0.26421014,0.01394688,0.19451549,0.00585823,0.20037373,0.34234931,0.65765069,0.00000000,0.47373003,1
366.000,0.27815596,0.01394475,0.19445619,0.00591749,0.20037368,0.33441039,0.66558961,0.00000000,0.25518588,1
367.000,0.29209965,0.01394263,0.19439694,0.00597657,0.20037351,0.32690550,0.67309450,0.00000000,0.17233751,1
368.000,0.30604122,0.01394051,0.19433787,0.00603537,0.20037324,0.31981268,0.68018732,0.00000000,0.26159468,1
369.000,0.31998067,0.01393840,0.19427908,0.00609379,0.20037288,0.31311098,0.68688902,0.00000000,0.90662805,1
370.000,0.33391803,0.01393631,0.19422066,0.00615178,0.20037244,0.30678053,0.69321947,0.00000000,0.34056647,1
371.000,0.34785329,0.01393423,0.19416269,0.00620924,0.20037193,0.30080255,0.69919745,0.00000000,0.73300816,1
372.000,0.36178648,0.01393217,0.19410522,0.00626615,0.20037137,0.29515938,0.70484062,0.00000000,0.81310642,1
373.000,0.37571762,0.01393012,0.19404832,0.00632245,0.20037077,0.28983443,0.71016557,0.00000000,0.82558904,1
374.000,0.38964673,0.01392810,0.19399203,0.00637810,0.20037013,0.28481216,0.71518784,0.00000000,0.69925084,1
375.000,0.40357382,0.01392610,0.19393638,0.00643308,0.20036946,0.28007805,0.71992195,0.00000000,0.01071462,1
376.000,0.41749893,0.01392413,0.19388140,0.00648737,0.20036877,0.27561851,0.72438149,0.00000000,0.82785812,1
377.000,0.43142208,0.01392218,0.19382711,0.00654095,0.20036806,0.27142090,0.72857910,0.00000000,0.01543800,1
378.000,0.44534329,0.01392026,0.19377353,0.00659381,0.20036734,0.26747338,0.73252662,0.00000000,0.08348798,1
379.000,0.45926259,0.01391836,0.19372067,0.00664596,0.20036662,0.26376495,0.73623505,0.00000000,0.68174058,1
380.000,0.47318001,0.01391648,0.19366853,0.00669737,0.20036590,0.26028531,0.73971469,0.00000000,0.02938737,1
381.000,0.48709556,0.01391464,0.19361711,0.00674807,0.20036518,0.25702485,0.74297515,0.00000000,0.86361356,1
382.000,0.50100928,0.01391281,0.19356641,0.00679805,0.20036446,0.25397458,0.74602542,0.00000000,0.03045139,1
383.000,0.51492119,0.01391102,0.19351643,0.00684732,0.20036375,0.25112608,0.74887392,0.00000000,0.74891015,1
384.000,0.52883132,0.01390925,0.19346716,0.00689588,0.20036305,0.24847147,0.75152853,0.00000000,0.84210680,1
385.000,0.54273969,0.01390750,0.19341859,0.00694376,0.20036236,0.24600333,0.75399667,0.00000000,0.57612854,1
386.000,0.55664632,0.01390578,0.19337071,0.00699097,0.20036168,0.24371465,0.75628535,0.00000000,0.26939452,1
387.000,0.57055125,0.01390408,0.19332351,0.00703751,0.20036102,0.24159885,0.75840115,0.00000000,0.02552586,1
388.000,0.58445449,0.01390241,0.19327696,0.00708340,0.20036037,0.23964966,0.76035034,0.00000000,0.43985980,1
389.000,0.59835606,0.01390076,0.19323107,0.00712866,0.20035973,0.23786116,0.76213884,0.00000000,0.75996035,1
390.000,0.61225600,0.01389913,0.19318581,0.00717331,0.20035911,0.23622769,0.76377231,0.00000000,0.07768776,1
391.000,0.62615432,0.01389752,0.19314116,0.00721735,0.20035851,0.23474384,0.76525616,0.00000000,0.56427878,1
392.000,0.64005105,0.01389594,0.19309712,0.00726080,0.20035792,0.23340444,0.76659556,0.00000000,0.85804266,1
393.000,0.65394620,0.01389438,0.19305367,0.00730368,0.20035735,0.23220449,0.76779551,0.00000000,0.08905833,1
394.000,0.66783980,0.01389283,0.19301078,0.00734601,0.20035679,0.23113920,0.76886080,0.00000000,0.96261583,1
395.000,0.68173187,0.01389131,0.19296845,0.00738780,0.20035625,0.23020392,0.76979608,0.00000000,0.75986984,1
396.000,0.69562242,0.01388980,0.19292667,0.00742905,0.20035572,0.22939412,0.77060588,0.00000000,0.59335634,1
397.000,0.70951147,0.01388832,0.19288541,0.00746980,0.20035521,0.22870542,0.77129458,0.00000000,0.72311678,1
398.000,0.72339906,0.01388685,0.19284466,0.00751005,0.20035471,0.22813354,0.77186646,0.00000000,0.31326159,1
399.000,0.73728518,0.01388540,0.19280441,0.00754981,0.20035422,0.22767427,0.77232573,0.00000000,0.12016478,1
400.000,0.75116986,0.01388397,0.19276465,0.00758909,0.20035374,0.22732351,0.77267649,0.00000000,0.80103901,1
401.000,0.76505312,0.01388256,0.19272537,0.00762791,0.20035328,0.22707722,0.77292278,0.00000000,0.55420260,1
402.000,0.77893497,0.01388116,0.19268655,0.00766627,0.20035282,0.22693143,0.77306857,0.00000000,0.89628683,1
403.000,0.79281544,0.01387978,0.19264818,0.00770419,0.20035238,0.22688224,0.77311776,0.00000000,0.31563341,1
404.000,0.80669453,0.01387841,0.19261026,0.00774168,0.20035194,0.22692578,0.77307422,0.00011336,0.53960158,1
405.000,0.82057226,0.01387706,0.19257277,0.00777874,0.20035152,0.22705825,0.77294175,0.00022487,0.41048097,1
406.000,0.83444864,0.01387572,0.19253571,0.00781538,0.20035110,0.22727589,0.77272411,0.00033164,0.53753390,1
407.000,0.84832370,0.01387440,0.19249907,0.00785161,0.20035068,0.22757497,0.77242503,0.00043375,0.16866074,1
408.000,0.86219745,0.01387310,0.19246284,0.00788743,0.20035028,0.22795182,0.77204818,0.00053129,0.39343599,1
409.000,0.87606990,0.01387181,0.19242702,0.00792285,0.20034988,0.22840281,0.77159719,0.00062432,0.76880031,1
410.000,0.88994107,0.01387053,0.19239160,0.00795788,0.20034948,0.22892434,0.77107566,0.00071292,0.72545888,1
411.000,0.90381096,0.01386927,0.19235657,0.00799251,0.20034909,0.22951286,0.77048714,0.00079715,0.61574681,1
412.000,0.91767960,0.01386802,0.19232194,0.00802676,0.20034870,0.23016487,0.76983513,0.00087707,0.57238543,1
413.000,0.93154700,0.01386678,0.19228769,0.00806062,0.20034831,0.23087689,0.76912311,0.00095275,0.51474651,1
414.000,0.94541317,0.01386556,0.19225383,0.00809410,0.20034793,0.23164550,0.76835450,0.00102424,0.43871673,1
415.000,0.95927812,0.01386436,0.19222035,0.00812720,0.20034755,0.23246734,0.76753266,0.00109162,0.28002336,1
416.000,0.97314188,0.01386316,0.19218725,0.00815992,0.20034717,0.23333907,0.76666093,0.00115493,0.20830551,1
417.000,0.98700445,0.01386198,0.19215453,0.00819227,0.20034680,0.23425743,0.76574257,0.00121426,0.14552471,1
418.000,1.00086584,0.01386081,0.19212219,0.00822423,0.20034642,0.23521919,0.76478081,0.00126965,0.59751394,1
419.000,1.01472608,0.01385966,0.19209022,0.00825583,0.20034605,0.23622119,0.76377881,0.00132117,0.09680366,1
420.000,1.02858516,0.01385852,0.19205862,0.00828705,0.20034567,0.23726034,0.76273966,0.00136890,0.21160407,1
421.000,1.04244312,0.01385740,0.19202740,0.00831789,0.20034530,0.23833357,0.76166643,0.00141290,0.56645109,1
422.000,1.05629995,0.01385628,0.19199656,0.00834836,0.20034492,0.23943793,0.76056207,0.00145324,0.55024578,1
423.000,1.07015568,0.01385518,0.19196609,0.00837846,0.20034455,0.24057050,0.75942950,0.00149000,0.20651966,1
424.000,1.08401032,0.01385410,0.19193599,0.00840818,0.20034417,0.24172843,0.75827157,0.00152325,0.48277814,1
425.000,1.09786388,0.01385302,0.19190627,0.00843753,0.20034380,0.24290897,0.75709103,0.00155307,0.41976926,1
426.000,1.11171637,0.01385196,0.19187693,0.00846650,0.20034342,0.24410940,0.75589060,0.00157954,0.75033368,1
427.000,1.12556781,0.01385092,0.19184796,0.00849509,0.20034305,0.24532711,0.75467289,0.00160275,0.09055440,1
428.000,1.13941821,0.01384989,0.19181936,0.00852331,0.20034267,0.24655955,0.75344045,0.00162277,0.67998618,1
429.000,1.15326758,0.01384887,0.19179114,0.00855115,0.20034229,0.24780427,0.75219573,0.00163969,0.12476275,1
430.000,1.16711594,0.01384786,0.19176330,0.00857862,0.20034192,0.24905887,0.75094113,0.00165361,0.74434627,1
431.000,1.18096331,0.01384687,0.19173583,0.00860570,0.20034154,0.25032106,0.74967894,0.00166461,0.78302889,1
432.000,1.19480968,0.01384589,0.19170875,0.00863241,0.20034116,0.25158862,0.74841138,0.00167279,0.92232238,1
433.000,1.20865509,0.01384493,0.19168204,0.00865874,0.20034078,0.25285941,0.74714059,0.00167824,0.68509231,1
434.000,1.22249954,0.01384398,0.19165571,0.00868470,0.20034041,0.25413138,0.74586862,0.00168106,0.85256252,1
435.000,1.23634305,0.01384304,0.19162975,0.00871027,0.20034003,0.25540258,0.74459742,0.00168134,0.58992395,1
436.000,1.25018562,0.01384212,0.19160418,0.00873547,0.20033965,0.25667111,0.74332889,0.00167919,0.00558456,1
437.000,1.26402728,0.01384121,0.19157898,0.00876029,0.20033927,0.25793520,0.74206480,0.00167469,0.77646212,1
438.000,1.27786803,0.01384031,0.19155416,0.00878473,0.20033889,0.25919313,0.74080687,0.00166796,0.16195383,1
439.000,1.29170790,0.01383943,0.19152972,0.00880880,0.20033852,0.26044329,0.73955671,0.00165909,0.55675796,1
440.000,1.30554688,0.01383856,0.19150565,0.00883249,0.20033814,0.26168415,0.73831585,0.00164818,0.78854353,1
441.000,1.31938501,0.01383770,0.19148196,0.00885581,0.20033777,0.26291424,0.73708576,0.00163534,0.58039567,1
442.000,1.33322229,0.01383686,0.19145864,0.00887875,0.20033739,0.26413222,0.73586778,0.00162066,0.49107848,1
443.000,1.34705873,0.01383603,0.19143570,0.00890132,0.20033702,0.26533680,0.73466320,0.00160426,0.71348870,1
444.000,1.36089434,0.01383521,0.19141313,0.00892352,0.20033665,0.26652678,0.73347322,0.00158622,0.40686692,1
445.000,1.37472915,0.01383441,0.19139093,0.00894536,0.20033628,0.26770104,0.73229896,0.00156664,0.10091206,1
446.000,1.38856317,0.01383362,0.19136910,0.00896682,0.20033592,0.26885856,0.73114144,0.00154564,0.46548590,1
447.000,1.40239640,0.01383285,0.19134763,0.00898792,0.20033555,0.26999836,0.73000164,0.00152330,0.96765507,1
448.000,1.41622886,0.01383208,0.19132653,0.00900866,0.20033519,0.27111958,0.72888042,0.00149973,0.98109684,1
449.000,1.43006056,0.01383133,0.19130579,0.00902904,0.20033483,0.27222140,0.72777860,0.00147502,0.13992194,1
